price,bathrooms,sqft_living,floors,grade,sqft_above,sqft_basement,yr_built,zipcode,long,sqft_living15
604950.0,2.5,2110,1.0,8,1340,770,2013,98033,-122.184,2040
795000.0,2.5,3040,1.0,8,1640,1400,1966,98006,-122.164,2920
465000.0,2.0,1840,2.0,7,1840,0,1994,98045,-121.709,1380
673000.0,2.5,2990,2.0,9,2990,0,2002,98166,-122.359,2140
810000.0,2.5,3520,2.0,10,3520,0,1991,98074,-122.016,3400
785000.0,2.75,2440,1.0,8,1910,530,1989,98075,-122.042,2770
338000.0,3.0,2090,1.0,7,1370,720,1986,98056,-122.182,1810
280000.0,2.25,1430,2.0,7,1430,0,1993,98056,-122.19,1430
315000.0,2.25,2180,1.0,7,1100,1080,1954,98133,-122.34100000000001,1810
530000.0,2.25,2180,1.0,7,1100,1080,1954,98133,-122.34100000000001,1810
380000.0,3.0,3450,2.0,9,3450,0,2004,98023,-122.345,2860
297000.0,2.25,1450,2.0,7,1450,0,1994,98056,-122.189,1650
730000.0,2.5,3230,2.0,10,3230,0,2004,98075,-121.97,3480
450000.0,1.75,1640,1.0,7,1110,530,1940,98125,-122.304,1770
275000.0,3.0,1590,1.0,7,1060,530,1997,98038,-122.045,1680
595000.0,2.0,2020,2.0,7,2020,0,1960,98115,-122.329,1910
435000.0,1.5,1300,1.5,7,1300,0,1904,98144,-122.307,1590
270000.0,1.5,1380,1.0,6,1380,0,1954,98011,-122.195,3130
950000.0,3.0,4040,2.0,10,3030,1010,1986,98077,-122.06,3360
389000.0,2.25,2130,2.0,7,2130,0,2001,98019,-121.959,2300
560000.0,2.25,2550,1.0,8,1580,970,1968,98052,-122.095,2420
1350000.0,3.5,4800,2.0,11,3480,1320,1998,98006,-122.148,4050
799000.0,2.25,2510,2.0,8,2510,0,1969,98040,-122.226,2450
365500.0,2.0,1410,1.0,7,1410,0,1983,98072,-122.146,1410
252350.0,2.0,1650,1.0,7,1160,490,1979,98058,-122.169,1710
403950.0,2.5,2120,2.0,8,2120,0,1993,98146,-122.365,1880
385000.0,1.5,2040,1.0,7,1380,660,1954,98177,-122.35799999999999,1610
345000.0,1.0,1550,1.5,7,1550,0,1957,98106,-122.35,1450
490000.0,2.75,1980,2.0,9,1980,0,1979,98008,-122.11399999999999,1950
330000.0,2.5,1600,2.0,8,1600,0,2005,98019,-121.90100000000001,1790
927000.0,2.75,3300,2.0,8,3300,0,1953,98004,-122.21799999999999,3180
1118000.0,2.5,3840,2.0,10,3840,0,1983,98040,-122.213,3600
330000.0,1.0,1220,1.0,7,1220,0,1950,98028,-122.241,2000
530000.0,2.25,2720,1.0,7,1500,1220,1958,98008,-122.118,2110
365000.0,2.0,1940,1.0,8,1940,0,1962,98006,-122.12899999999999,2000
378750.0,2.5,2160,1.5,7,1260,900,1909,98118,-122.289,1060
269900.0,1.75,1530,1.5,7,1530,0,1968,98058,-122.15700000000001,1390
557000.0,3.5,1710,2.0,8,1290,420,2008,98122,-122.305,1630
360000.0,1.75,3730,1.0,7,2150,1580,1974,98022,-122.022,1880
352000.0,1.0,940,1.0,7,940,0,1937,98117,-122.385,1560
437000.0,2.5,1750,2.0,8,1750,0,1994,98045,-121.779,2430
322500.0,2.5,1820,2.0,7,1820,0,1994,98038,-122.03200000000001,1820
650000.0,3.25,1510,2.0,9,1330,180,2001,98116,-122.402,1510
450000.0,2.0,1290,3.0,8,1290,0,2001,98103,-122.344,1290
278500.0,2.0,1570,1.0,7,1570,0,1998,98092,-122.18799999999999,1570
364950.0,2.5,1930,2.0,8,1930,0,1995,98055,-122.191,2090
840000.0,3.5,2840,1.0,10,2840,0,1986,98038,-122.02600000000001,3180
268000.0,2.5,1550,2.0,7,1550,0,1991,98031,-122.191,1550
517534.0,1.0,833,1.0,5,833,0,2006,98070,-122.48200000000001,1380
632925.0,2.5,2990,2.0,8,2990,0,1978,98077,-122.095,2990
577500.0,2.5,2000,2.0,9,2000,0,1995,98034,-122.2,2450
339000.0,1.5,2390,1.5,7,2390,0,1920,98178,-122.227,2850
570000.0,1.75,2910,1.0,7,1530,1380,1967,98052,-122.164,2520
563500.0,1.75,2085,1.0,7,1610,475,1964,98024,-121.95,2690
423000.0,2.25,2200,1.0,7,1290,910,1962,98133,-122.333,1910
355000.0,2.25,1860,2.0,8,1860,0,2012,98019,-121.98200000000001,2320
1550000.0,4.25,6070,2.0,12,6070,0,1999,98024,-121.95,4680
482000.0,1.0,950,1.0,7,950,0,1941,98103,-122.337,1320
625000.0,1.75,1600,1.0,7,1600,0,1955,98006,-122.179,1580
538000.0,2.5,2250,2.0,8,2250,0,1988,98056,-122.169,2360
380000.0,2.5,2280,2.0,8,2280,0,1985,98058,-122.161,2310
375000.0,1.0,940,1.0,7,940,0,1909,98122,-122.30799999999999,1300
245000.0,2.5,1530,1.0,7,1030,500,1996,98038,-122.046,1850
310000.0,1.75,2190,1.0,7,2190,0,1947,98166,-122.337,1620
1300000.0,2.0,2350,1.0,8,1770,580,1976,98004,-122.219,3530
397000.0,2.0,1440,1.0,7,1200,240,1971,98034,-122.2,1460
365000.0,2.5,2200,2.0,8,2200,0,2005,98058,-122.178,2310
328500.0,3.0,2290,2.0,9,2290,0,1990,98042,-122.156,2290
988000.0,3.0,4040,2.0,11,4040,0,1987,98052,-122.12700000000001,3930
1000000.0,2.5,2610,1.5,8,1920,690,1922,98103,-122.33,1810
237000.0,2.5,1490,2.0,7,1490,0,2005,98055,-122.197,1490
525000.0,2.5,2450,2.0,8,2450,0,2003,98011,-122.22399999999999,2300
749000.0,2.5,1710,1.0,9,1440,270,1976,98006,-122.164,2140
722500.0,2.5,4870,2.0,10,3470,1400,1983,98074,-122.041,3180
843000.0,2.5,3130,2.0,10,3130,0,1991,98052,-122.103,2860
438000.0,2.0,1270,3.0,8,1270,0,2000,98115,-122.318,1610
578000.0,1.75,2120,1.0,8,1540,580,1977,98146,-122.382,2460
227950.0,1.5,1670,1.0,7,1670,0,1954,98001,-122.255,2077
196000.0,2.25,2070,2.0,7,2070,0,1974,98001,-122.271,1890
641000.0,1.0,1420,1.0,8,1070,350,1953,98105,-122.275,2400
350000.0,1.5,1250,1.0,6,1250,0,1980,98038,-121.955,1930
205000.0,1.0,940,1.0,7,940,0,1960,98032,-122.289,1150
400000.0,1.75,1920,1.0,7,1920,0,1968,98072,-122.08200000000001,1920
1030000.0,2.5,3545,1.0,10,2610,935,2005,98027,-122.07799999999999,3630
505000.0,2.0,1260,1.0,7,1260,0,1972,98034,-122.18,1510
475000.0,2.5,2340,1.0,7,1300,1040,1975,98034,-122.211,1930
520000.0,2.25,2590,1.0,8,1440,1150,1977,98028,-122.262,2580
1450000.0,4.5,3970,2.0,10,3260,710,1977,98034,-122.258,2610
333500.0,1.75,1220,1.0,7,1220,0,1965,98011,-122.214,1630
232000.0,1.0,1400,1.0,6,1400,0,1976,98038,-122.029,1230
691100.0,2.75,2360,1.0,8,1710,650,1983,98006,-122.12100000000001,2120
811000.0,1.75,1870,1.0,8,1870,0,1960,98040,-122.221,1900
551000.0,2.5,2830,2.0,9,2830,0,2001,98028,-122.234,2500
496500.0,2.5,2260,2.0,8,2260,0,1994,98072,-122.15700000000001,2350
705000.0,3.0,1970,2.0,9,1770,200,1980,98070,-122.43799999999999,2280
578000.0,2.5,3140,1.0,9,1770,1370,1966,98055,-122.226,2460
255000.0,1.75,1240,1.0,7,1240,0,1986,98042,-122.089,1490
1050000.0,3.5,3450,2.0,10,3450,0,2007,98006,-122.12299999999999,3220
348000.0,2.25,2570,2.0,8,2570,0,1989,98042,-122.125,2400
230000.0,2.0,1510,2.0,7,1510,0,1985,98031,-122.167,1570
359500.0,2.25,2390,2.0,9,2390,0,1988,98023,-122.37100000000001,2480
330000.0,1.0,980,1.0,6,980,0,1953,98133,-122.35700000000001,1220
80000.0,0.75,430,1.0,4,430,0,1912,98014,-121.90899999999999,1200
465000.0,1.75,1480,1.0,7,1480,0,1954,98133,-122.353,1480
325000.0,2.5,1850,2.0,8,1850,0,1997,98042,-122.10700000000001,2100
340500.0,2.0,2270,1.0,7,1920,350,1947,98168,-122.318,1770
342500.0,2.5,1810,2.0,8,1810,0,1993,98038,-122.042,1810
290900.0,2.0,1610,2.0,6,1610,0,1930,98178,-122.266,1310
868700.0,4.25,3840,2.0,10,3840,0,2000,98074,-122.064,3230
1199000.0,2.75,4110,2.0,9,3130,980,1928,98125,-122.281,2820
1150000.0,3.25,4190,2.0,11,3150,1040,2000,98074,-122.066,4300
859900.0,2.75,3390,2.0,9,3390,0,2011,98074,-122.06200000000001,3390
520000.0,2.25,1890,2.0,7,1890,0,2003,98029,-121.99799999999999,1580
460000.0,2.5,1610,2.0,9,1080,530,2005,98118,-122.29,1610
438924.0,1.5,1050,1.0,7,850,200,1949,98115,-122.29,1770
315000.0,1.0,630,1.0,5,630,0,1918,98126,-122.38,1420
590000.0,2.75,2910,1.0,8,1780,1130,1975,98033,-122.18799999999999,2920
378500.0,1.75,1700,1.0,7,850,850,1955,98006,-122.15299999999999,1620
328500.0,2.5,1950,2.0,9,1950,0,1990,98042,-122.161,2350
849950.0,3.0,2990,2.0,8,2990,0,1973,98005,-122.17399999999999,2230
525000.0,1.5,1350,1.0,7,900,450,1950,98136,-122.391,1730
1385000.0,3.25,4860,2.5,9,4860,0,1993,98074,-122.005,3850
295000.0,2.5,2160,1.0,8,1460,700,1978,98023,-122.37799999999999,2060
1067000.0,3.5,4860,2.0,11,3860,1000,1998,98006,-122.137,3600
207950.0,2.0,890,1.0,6,890,0,1917,98118,-122.264,1860
699900.0,2.75,2810,2.0,9,2810,0,2002,98075,-121.977,2820
1280000.0,2.5,3400,2.0,8,3400,0,1977,98027,-122.08200000000001,3080
452000.0,1.5,1580,1.0,7,960,620,1963,98052,-122.154,1560
370000.0,2.0,1680,1.0,7,1680,0,1987,98055,-122.186,1680
232000.0,1.75,1300,1.0,7,1300,0,1968,98042,-122.087,1300
669950.0,2.5,2820,2.0,7,2380,440,1960,98034,-122.215,1910
397500.0,2.0,1510,1.0,7,1070,440,1972,98034,-122.21600000000001,1660
490000.0,2.5,1230,2.0,8,870,360,2004,98112,-122.301,1240
725000.0,2.0,2110,2.0,9,1710,400,1925,98116,-122.387,1440
299000.0,2.75,3080,1.0,7,1610,1470,1958,98032,-122.28399999999999,2424
625000.0,1.5,1490,1.5,7,1190,300,1900,98116,-122.39,1590
437500.0,2.5,2120,2.0,7,2120,0,2000,98065,-121.88,2530
650000.0,2.5,3180,2.0,9,3180,0,2003,98065,-121.86399999999999,3030
475000.0,1.0,1490,1.0,7,860,630,1929,98117,-122.381,1460
342000.0,2.0,1930,1.0,8,1930,0,1966,98042,-122.15100000000001,2200
1197350.0,2.5,2770,2.0,10,2770,0,1999,98033,-122.205,2720
280000.0,1.5,1670,1.0,7,1670,0,1963,98055,-122.191,1930
240000.0,1.75,1330,1.0,7,1330,0,1993,98188,-122.281,1450
529000.0,1.0,1210,1.5,7,1210,0,1924,98107,-122.363,1640
442000.0,1.0,1190,1.0,7,1030,160,1941,98136,-122.385,1690
615000.0,1.0,1540,1.0,7,820,720,1946,98119,-122.37299999999999,1420
1485000.0,3.75,4030,2.0,10,4030,0,2006,98033,-122.196,2160
585000.0,1.75,2430,1.0,8,1580,850,1981,98052,-122.11,1980
480000.0,2.5,2600,2.0,8,2600,0,2005,98059,-122.139,2830
1095000.0,3.5,4410,2.0,9,4410,0,1990,98053,-122.01799999999999,2900
290000.0,1.0,1330,1.5,7,1330,0,1949,98133,-122.34700000000001,1220
615000.0,1.75,1900,1.0,7,950,950,1951,98116,-122.39299999999999,1770
300000.0,1.0,1100,1.0,7,1100,0,1950,98133,-122.339,1460
308000.0,1.0,1980,1.5,6,1580,400,1932,98030,-122.225,1860
750000.0,2.5,2400,2.0,9,2400,0,2001,98033,-122.17299999999999,2080
2250000.0,2.25,4760,2.5,9,3390,1370,1916,98112,-122.285,2950
890000.0,3.25,3180,2.0,10,3180,0,2005,98059,-122.084,2200
288000.0,1.0,1190,1.0,6,1190,0,1958,98058,-122.177,1190
190000.0,1.0,630,1.0,6,630,0,1943,98178,-122.221,1470
515000.0,3.0,2530,1.0,8,1520,1010,2005,98133,-122.34100000000001,2290
235000.0,1.5,1690,1.0,5,1690,0,1930,98055,-122.215,1690
275000.0,1.0,940,1.0,6,940,0,1951,98126,-122.374,940
727500.0,2.0,1240,1.0,7,1240,0,1952,98004,-122.193,1380
650000.0,2.5,3040,2.0,7,3040,0,2003,98053,-122.039,2740
1600000.0,5.0,6050,2.0,11,6050,0,2001,98024,-121.943,4210
365000.0,1.0,1590,1.5,6,1590,0,1944,98125,-122.305,1320
662000.0,1.75,2500,1.0,9,2500,0,1984,98052,-122.084,2590
270500.0,2.5,1780,1.0,7,1320,460,1978,98038,-122.056,1680
200000.0,1.5,1360,2.0,7,1360,0,1978,98092,-122.19,1360
970000.0,3.25,4740,2.0,10,4740,0,1987,98075,-122.071,3340
160000.0,1.5,1010,1.0,7,1010,0,1962,98198,-122.316,1400
204000.0,1.0,1040,1.0,6,1040,0,1971,98010,-122.021,1580
358000.0,2.25,1610,2.0,7,1610,0,1985,98058,-122.161,1780
452000.0,1.75,1570,1.0,7,1570,0,1979,98011,-122.197,1870
595000.0,2.0,1510,1.0,7,1010,500,1900,98103,-122.345,1920
249000.0,2.0,1360,1.0,7,1360,0,1994,98042,-122.16,1360
346900.0,2.5,1970,2.0,8,1970,0,1999,98055,-122.205,2230
2125000.0,2.5,5403,2.0,12,5403,0,1976,98166,-122.348,3980
280000.0,2.5,1560,2.0,7,1560,0,2003,98056,-122.186,1560
318888.0,1.75,2320,1.0,8,2270,50,1973,98032,-122.28,2120
530000.0,2.25,2120,1.0,8,2120,0,1967,98075,-122.009,2480
375000.0,2.25,2120,2.0,8,2120,0,1983,98031,-122.169,2120
910000.0,2.5,3350,2.0,11,3350,0,1988,98052,-122.131,3920
782000.0,2.5,2380,2.0,10,2380,0,1991,98006,-122.116,2560
259950.0,2.0,1070,2.0,9,720,350,2008,98106,-122.35700000000001,1070
315000.0,2.75,2300,1.0,7,1560,740,1979,98058,-122.16,1870
215000.0,1.0,1320,1.0,6,1320,0,1943,98168,-122.3,1190
705000.0,1.75,2180,1.0,7,1140,1040,1946,98040,-122.24799999999999,2180
1450000.0,3.0,4380,2.0,10,3580,800,1952,98199,-122.411,3080
451000.0,1.75,1790,2.0,7,1790,0,1949,98155,-122.305,1520
261000.0,1.0,750,1.0,6,750,0,1943,98055,-122.198,1340
396000.0,1.5,1300,1.0,7,1300,0,1956,98028,-122.256,1570
725000.0,2.5,2990,2.0,9,2990,0,1999,98059,-122.117,3715
1950000.0,3.5,4640,2.0,11,2860,1780,1965,98040,-122.23100000000001,3230
238000.0,1.0,1400,1.5,7,1400,0,1959,98188,-122.291,1310
750000.0,1.75,2750,2.0,8,2750,0,1973,98052,-122.09700000000001,2040
331500.0,2.5,2050,2.0,7,2050,0,1998,98042,-122.075,2050
460000.0,3.0,2230,1.0,7,1410,820,1978,98065,-121.845,1960
404950.0,2.25,2340,1.0,8,2340,0,1982,98092,-122.083,2340
880000.0,2.5,2870,2.0,9,2870,0,2014,98103,-122.352,1630
863000.0,2.5,4120,2.0,10,4120,0,1997,98074,-122.023,3180
638700.0,1.75,2080,1.0,7,1370,710,1960,98005,-122.16799999999999,1870
435000.0,2.5,1840,2.0,7,1840,0,2008,98053,-122.02600000000001,1600
260000.0,1.0,1180,1.5,6,1180,0,1959,98178,-122.259,1490
671500.0,2.75,2160,1.5,7,1530,630,1927,98105,-122.289,2040
610000.0,1.0,1180,1.5,8,1180,0,1907,98109,-122.353,1440
405000.0,0.75,1160,1.0,6,870,290,1937,98014,-121.87,1870
338900.0,2.5,1830,2.0,7,1830,0,2003,98038,-122.015,1830
720000.0,4.0,3200,2.0,10,3200,0,2004,98075,-121.97,3480
442000.0,3.0,2560,1.5,7,1760,800,1927,98108,-122.311,1080
650000.0,2.75,2550,1.5,8,2550,0,1902,98122,-122.29899999999999,1590
263500.0,1.75,1330,1.0,7,1040,290,1981,98058,-122.161,1330
300000.0,1.0,1220,1.0,7,1220,0,1963,98038,-122.007,2010
266000.0,2.5,1805,2.0,7,1805,0,2009,98002,-122.212,2095
930000.0,4.0,6050,2.5,9,4150,1900,2009,98077,-122.029,2700
530000.0,2.5,2320,2.0,8,2320,0,2004,98028,-122.229,2450
180000.0,1.0,1384,1.0,6,1384,0,1965,98023,-122.37100000000001,1000
619000.0,2.5,2720,2.0,9,2720,0,2005,98065,-121.86,3180
264000.0,1.5,1820,1.0,7,1820,0,1962,98003,-122.306,1380
730000.0,2.25,2130,1.5,7,1530,600,1941,98116,-122.40899999999999,2130
439000.0,2.25,2060,2.0,7,2060,0,1975,98034,-122.177,2060
268500.0,1.75,1420,1.0,7,1080,340,1981,98031,-122.176,1500
330000.0,1.75,1510,1.0,7,1510,0,1985,98045,-121.755,1470
640000.0,2.5,2160,1.5,8,1960,200,1903,98122,-122.307,2160
900000.0,2.5,3180,2.0,11,3180,0,1978,98074,-122.05799999999999,3030
370000.0,2.25,2110,2.0,8,2110,0,1985,98038,-122.06,2470
685000.0,2.0,2060,1.5,8,1330,730,1931,98144,-122.292,1910
505000.0,1.5,1830,1.0,7,1010,820,1981,98053,-121.97200000000001,2450
265000.0,1.75,1820,1.0,7,1820,0,1966,98022,-121.97399999999999,2050
290000.0,2.5,1610,2.0,8,1610,0,2006,98055,-122.18799999999999,1610
296000.0,2.5,1780,2.0,7,1780,0,2006,98038,-122.01700000000001,2020
360000.0,2.5,1840,2.0,7,1840,0,1996,98178,-122.251,1830
240500.0,1.75,1460,1.0,7,990,470,1997,98168,-122.31700000000001,1220
372500.0,2.5,1400,2.0,8,1400,0,2007,98126,-122.37299999999999,1540
595000.0,2.5,3370,2.0,9,3370,0,2004,98045,-121.77600000000001,3330
515000.0,3.0,3590,2.0,9,3590,0,1997,98023,-122.34100000000001,2860
1220000.0,2.25,3200,2.0,9,3200,0,1962,98040,-122.21600000000001,3070
507000.0,1.75,1670,1.0,8,1670,0,2004,98053,-122.027,2170
399950.0,2.0,2420,1.0,9,2420,0,1984,98092,-122.115,2560
185000.0,1.75,1430,2.0,7,1430,0,1994,98010,-121.99600000000001,1560
460000.0,1.75,1440,1.0,7,1440,0,1980,98052,-122.125,1440
435500.0,2.25,1450,2.0,7,1450,0,1985,98029,-122.01799999999999,1560
469000.0,2.75,3550,1.0,8,2100,1450,1966,98188,-122.28299999999999,2050
531000.0,3.0,1270,2.0,8,1110,160,2000,98103,-122.34,1290
443500.0,1.0,940,1.0,7,940,0,1949,98177,-122.37299999999999,1150
223000.0,2.0,1670,1.0,7,1300,370,1990,98042,-122.084,1660
590000.0,3.5,3100,2.0,8,2400,700,1996,98028,-122.242,2200
340000.0,2.5,1100,3.0,7,1100,0,1997,98103,-122.35,1200
650000.0,2.0,1870,1.0,8,1230,640,1925,98199,-122.395,1780
533600.0,2.5,1930,2.0,8,1930,0,1990,98029,-122.001,2190
695000.0,2.75,2540,2.0,9,2540,0,2005,98074,-122.024,2600
242000.0,1.75,1280,1.5,7,1280,0,1988,98031,-122.18799999999999,1500
425000.0,2.25,1820,1.0,7,1280,540,1967,98125,-122.309,1810
525000.0,2.25,1490,2.0,7,1490,0,1981,98052,-122.113,1290
485000.0,2.5,1880,2.0,8,1880,0,1988,98029,-122.01799999999999,2040
175000.0,1.0,1250,1.0,7,1250,0,1971,98045,-121.771,1390
210000.0,2.0,1440,1.0,8,1440,0,1983,98092,-122.184,1700
260000.0,2.5,1920,2.0,7,1920,0,1989,98031,-122.171,1930
577000.0,2.5,2060,1.0,7,1330,730,1976,98116,-122.391,1920
200000.0,1.5,1210,1.0,7,1210,0,1958,98002,-122.212,1408
605000.0,1.75,1760,1.0,7,940,820,1927,98117,-122.37200000000001,1530
325000.0,1.0,990,1.0,6,990,0,1947,98133,-122.331,1440
289500.0,1.0,960,1.0,6,820,140,1944,98178,-122.23899999999999,1200
559950.0,2.5,1660,3.0,9,1660,0,2014,98144,-122.309,1660
1042500.0,1.75,1900,1.0,8,1330,570,1941,98115,-122.273,2760
543500.0,2.25,1270,1.0,7,990,280,1970,98199,-122.396,1920
480000.0,2.25,3250,2.0,9,3250,0,1983,98042,-122.094,3110
218000.0,1.0,960,1.0,6,960,0,1982,98022,-122.001,1080
565000.0,1.75,1330,1.0,7,960,370,1914,98199,-122.396,1620
426700.0,1.75,2080,1.0,7,1600,480,1968,98056,-122.178,1680
650000.0,2.5,2690,1.0,8,2130,560,1957,98028,-122.26700000000001,2390
542000.0,1.0,890,1.0,7,770,120,1910,98105,-122.32600000000001,1760
415000.0,1.75,1070,1.0,7,1070,0,1977,98052,-122.13,1200
214000.0,1.0,1200,1.0,6,1200,0,1953,98002,-122.215,1200
245000.0,1.5,1360,2.0,7,1360,0,1949,98188,-122.275,1220
314500.0,2.0,2050,1.0,8,2050,0,1993,98003,-122.31,2180
1120000.0,1.5,3000,2.0,9,2000,1000,1924,98116,-122.39,1820
378000.0,2.0,1300,1.0,7,800,500,1963,98136,-122.39,950
305000.0,2.5,2250,1.0,7,1340,910,1982,98001,-122.26899999999999,1540
595000.0,2.75,3740,1.0,8,1980,1760,1978,98028,-122.26100000000001,2620
729500.0,2.5,1660,3.0,9,1530,130,2015,98116,-122.402,1510
430000.0,2.5,2360,2.0,7,2360,0,2003,98065,-121.853,2360
240000.0,1.75,1760,1.0,7,1150,610,1987,98038,-122.05,1760
545000.0,1.75,1680,1.5,7,1680,0,1916,98136,-122.384,1680
530000.0,1.75,1320,1.0,7,870,450,1918,98105,-122.305,1580
157000.0,1.0,870,1.0,6,870,0,1939,98198,-122.3,1250
425000.0,1.0,1260,1.5,6,1260,0,1925,98146,-122.35,1170
220000.0,1.0,1000,1.0,6,1000,0,1944,98166,-122.346,1300
521000.0,1.75,2020,1.0,8,1550,470,1976,98077,-122.07600000000001,2520
325000.0,1.0,1920,1.0,7,1120,800,1952,98118,-122.274,2000
597500.0,2.0,2150,1.5,7,1380,770,1911,98126,-122.37899999999999,1940
337000.0,2.5,1470,2.0,7,1470,0,1999,98065,-121.82600000000001,1490
1000000.0,2.5,3180,2.0,10,3180,0,1991,98052,-122.124,3000
3070000.0,2.5,3930,1.0,8,2330,1600,1957,98034,-122.22399999999999,2730
495000.0,1.0,990,1.0,6,990,0,1943,98105,-122.26700000000001,1250
748000.0,3.5,2770,2.0,8,1970,800,2001,98052,-122.109,2180
888000.0,1.5,1250,1.0,7,1250,0,1953,98004,-122.198,1750
269900.0,1.75,1140,1.0,7,1140,0,1986,98045,-121.758,1150
496500.0,2.5,2250,1.0,7,1550,700,1967,98027,-122.045,2090
475000.0,2.5,1640,2.0,7,1640,0,1969,98155,-122.27799999999999,1880
312000.0,1.5,1255,3.0,7,1255,0,2004,98125,-122.311,1307
323000.0,1.0,1290,1.0,7,1290,0,1976,98072,-122.11,1390
331000.0,1.75,1300,1.0,7,1300,0,1986,98059,-122.15899999999999,1890
306000.0,1.5,1220,3.0,8,1220,0,2007,98133,-122.353,1220
655000.0,2.5,2630,3.0,8,2630,0,2002,98117,-122.381,1640
290000.0,1.5,1950,1.0,8,1950,0,1959,98003,-122.319,1940
1250000.0,3.25,3160,2.0,9,2360,800,1965,98105,-122.274,2220
460000.0,1.75,1550,1.0,7,860,690,1949,98115,-122.286,1880
435000.0,2.5,1700,1.0,7,850,850,1940,98115,-122.319,1380
664000.0,2.75,2510,1.0,8,1630,880,1978,98006,-122.181,2390
865000.0,1.75,1800,2.0,8,1800,0,1921,98102,-122.318,2180
385000.0,1.75,1800,1.0,8,1200,600,1968,98058,-122.146,1800
497000.0,2.25,1870,1.0,7,1350,520,1975,98034,-122.20200000000001,2230
280000.0,1.0,1010,1.0,7,1010,0,1925,98045,-121.785,1150
188000.0,1.5,1120,1.0,6,1120,0,1924,98178,-122.271,1690
478500.0,1.0,2090,1.0,8,1200,890,1969,98136,-122.387,1850
1145000.0,3.5,4370,2.0,11,4370,0,2001,98065,-121.87200000000001,4190
222000.0,2.0,1440,1.0,7,970,470,1981,98023,-122.368,1440
799000.0,3.0,2580,2.0,8,2580,0,1984,98053,-122.006,3440
609900.0,2.5,3190,2.0,10,3190,0,2006,98038,-122.00399999999999,3250
413000.0,3.5,2380,2.0,7,1750,630,1995,98106,-122.359,1620
400000.0,1.0,1420,1.5,7,1420,0,1930,98115,-122.321,1110
802541.0,2.75,2990,2.0,9,2990,0,2014,98006,-122.182,2870
320000.0,2.5,2680,2.0,8,2680,0,1990,98023,-122.346,2430
507000.0,2.5,2730,2.0,7,2730,0,2006,98065,-121.882,2730
387500.0,1.0,1220,1.0,6,1220,0,1946,98115,-122.29799999999999,1490
396000.0,1.0,1500,1.0,7,1500,0,1967,98072,-122.101,1820
373000.0,1.75,1830,1.0,8,1430,400,1958,98055,-122.22399999999999,2140
1484900.0,2.5,4570,2.0,10,4570,0,1965,98040,-122.22,3180
359900.0,2.25,2470,2.0,8,2470,0,1983,98058,-122.141,2330
410000.0,1.0,800,1.0,6,670,130,1927,98115,-122.316,1210
690000.0,2.5,2900,2.0,9,2900,0,1992,98053,-122.03,2900
245000.0,2.0,1410,1.0,7,1410,0,1985,98030,-122.185,1670
700000.0,2.5,2830,1.0,8,1610,1220,1979,98075,-122.083,2670
268000.0,1.75,1680,1.0,7,1100,580,1977,98198,-122.311,2400
225000.0,1.75,1760,1.0,7,920,840,1979,98042,-122.1,1350
980000.0,2.25,2240,2.0,8,2240,0,1976,98004,-122.195,2300
795000.0,1.0,1380,1.5,5,1380,0,1905,98106,-122.359,1500
195000.0,1.0,820,1.0,6,820,0,1953,98118,-122.262,1170
480000.0,2.0,2180,1.0,6,1730,450,1950,98005,-122.177,2180
485000.0,2.0,1400,1.0,7,1100,300,1900,98119,-122.37,1630
130000.0,1.0,880,1.0,5,880,0,1928,98188,-122.291,1410
325000.0,1.0,1060,1.0,6,1060,0,1946,98198,-122.32700000000001,2240
440000.0,1.75,1530,1.0,7,1530,0,1984,98034,-122.191,1530
550000.0,1.75,2480,1.0,8,1460,1020,1958,98155,-122.271,2910
310000.0,1.75,1490,1.0,6,1490,0,1967,98059,-122.124,1350
530000.0,2.5,3660,2.0,9,3260,400,1989,98022,-121.97200000000001,2700
390000.0,2.5,2340,2.0,8,2340,0,1993,98031,-122.18299999999999,1970
243000.0,1.75,1450,1.0,7,1450,0,1981,98001,-122.28,1210
639000.0,2.5,2210,2.0,9,2210,0,1990,98074,-122.025,2440
215000.0,1.0,1130,1.0,7,1130,0,1969,98003,-122.316,1540
405000.0,1.75,1550,1.0,7,1100,450,1961,98011,-122.22,1420
250000.0,1.75,1710,1.0,7,1010,700,1968,98032,-122.275,1770
405500.0,1.5,1010,1.0,7,1010,0,1954,98155,-122.309,1300
452000.0,2.25,2660,2.0,7,2660,0,1937,98125,-122.286,1120
730000.0,2.25,2660,2.0,7,2660,0,1937,98125,-122.286,1120
267000.0,2.0,1300,1.0,7,1300,0,1994,98010,-121.99799999999999,1430
289950.0,2.5,1670,2.0,7,1670,0,2002,98038,-122.031,2390
565000.0,1.0,960,1.0,7,960,0,1911,98103,-122.34899999999999,1300
1578000.0,3.25,4670,2.0,12,4670,0,1988,98005,-122.164,4230
636000.0,2.5,2140,2.0,8,1770,370,2007,98052,-122.131,2510
350000.0,3.0,2520,1.0,8,1550,970,2004,98178,-122.255,1700
320000.0,1.5,1650,1.0,7,1130,520,1978,98058,-122.162,1720
210000.0,1.75,1440,1.0,8,1440,0,1978,98198,-122.319,1320
245000.0,1.0,1050,1.0,7,1050,0,1950,98126,-122.376,1280
328000.0,1.75,1470,1.0,7,1130,340,1983,98059,-122.161,1590
985000.0,2.25,4230,2.0,11,4230,0,1989,98077,-122.07700000000001,3890
