,price,bathrooms,sqft_living,floors,grade,sqft_above,sqft_basement,yr_built,zipcode,long,sqft_living15
277,770000.0,2.75,3820.0,2.0,9.0,2850.0,970.0,,98028.0,-122.26100000000001,1860.0
278,455000.0,2.5,2210.0,1.0,8.0,2210.0,0.0,1997.0,98038.0,-122.071,2670.0
279,405000.0,1.75,2390.0,1.0,6.0,1240.0,1150.0,1908.0,98118.0,-122.26799999999999,2020.0
280,304900.0,1.75,2600.0,1.0,7.0,1610.0,990.0,1969.0,98031.0,-122.206,1720.0
281,170000.0,1.0,860.0,1.0,6.0,860.0,0.0,1931.0,98178.0,-122.272,1650.0
282,2050000.0,3.0,3830.0,2.0,9.0,2630.0,1200.0,1905.0,98122.0,-122.287,3050.0
283,780000.0,2.5,3500.0,2.0,9.0,3500.0,0.0,2005.0,98053.0,-122.025,3920.0
284,330000.0,3.0,2420.0,1.0,8.0,1740.0,680.0,1988.0,,-122.23,2570.0
285,,2.5,,2.0,9.0,2720.0,,1992.0,98030.0,-122.169,2410.0
286,467000.0,2.25,2500.0,1.0,7.0,1850.0,650.0,1979.0,98072.0,-122.14399999999999,2300.0
287,405000.0,1.75,1670.0,1.0,7.0,1140.0,530.0,1980.0,98034.0,-122.193,
288,675000.0,2.25,2900.0,1.0,,1450.0,,1985.0,,-122.15100000000001,2310.0
289,500000.0,1.0,,1.0,7.0,1140.0,500.0,1954.0,98006.0,,1520.0
290,389999.0,2.5,1890.0,2.0,7.0,1890.0,0.0,1968.0,98166.0,-122.34299999999999,2410.0
291,630000.0,1.75,2950.0,1.0,8.0,1780.0,1170.0,1975.0,98034.0,-122.223,2120.0
292,360000.0,2.5,2160.0,2.0,9.0,2160.0,,1992.0,98001.0,-122.255,2280.0
293,580000.0,3.0,,2.0,8.0,2270.0,1010.0,1986.0,98056.0,,2320.0
294,550000.0,2.0,1970.0,2.0,8.0,,700.0,1929.0,98126.0,,2390.0
295,879000.0,2.5,3360.0,2.0,10.0,3360.0,0.0,1994.0,98075.0,-122.01700000000001,3150.0
296,,2.0,1320.0,,,1320.0,0.0,1993.0,98042.0,-122.14399999999999,1740.0
297,446500.0,2.5,2650.0,2.0,8.0,2650.0,0.0,1990.0,98059.0,-122.154,2400.0
298,404000.0,1.5,2030.0,1.0,,1330.0,700.0,1963.0,98108.0,-122.311,2140.0
299,267500.0,1.75,1590.0,1.0,7.0,1090.0,500.0,1957.0,98188.0,-122.274,1630.0
300,3075000.0,5.0,4550.0,1.0,10.0,2600.0,1950.0,,98074.0,-122.07700000000001,4550.0
301,335000.0,2.5,2440.0,2.0,8.0,2440.0,0.0,1998.0,98003.0,-122.301,2510.0
302,576000.0,2.5,,,7.0,970.0,970.0,1948.0,98117.0,-122.39299999999999,2190.0
303,208633.0,2.5,2040.0,2.0,8.0,,0.0,2006.0,98038.0,-122.0,2370.0
304,315000.0,,2200.0,1.0,7.0,1120.0,1080.0,,98166.0,-122.337,1460.0
305,725000.0,1.75,1920.0,1.0,8.0,960.0,960.0,1913.0,98112.0,-122.29799999999999,1740.0
306,550000.0,2.75,1800.0,,8.0,1400.0,400.0,1965.0,,,
307,610750.0,2.25,2180.0,2.0,8.0,2180.0,,1984.0,98074.0,-122.05799999999999,2250.0
308,550700.0,1.0,1010.0,1.5,,1010.0,0.0,1908.0,98105.0,-122.29700000000001,1460.0
309,665000.0,2.75,3320.0,2.0,8.0,2220.0,1100.0,1960.0,98056.0,,2720.0
310,834000.0,2.5,2370.0,1.5,8.0,1980.0,390.0,1928.0,98144.0,-122.294,2440.0
311,201000.0,1.75,1660.0,1.5,6.0,1660.0,0.0,1915.0,98065.0,-121.837,1660.0
312,2384000.0,2.5,3650.0,2.0,10.0,,280.0,1921.0,98119.0,-122.367,2880.0
313,1384000.0,3.25,4290.0,1.0,11.0,2690.0,1600.0,1997.0,98006.0,-122.102,3860.0
314,1400000.0,3.25,4290.0,1.0,11.0,2690.0,1600.0,1997.0,98006.0,,3860.0
315,305000.0,2.25,,1.0,8.0,1350.0,600.0,1979.0,,-122.125,2150.0
316,487000.0,2.0,2590.0,1.0,8.0,1720.0,870.0,1948.0,98133.0,-122.333,1570.0
317,390000.0,2.5,1930.0,1.0,8.0,1930.0,0.0,1988.0,98042.0,-122.15700000000001,
318,548000.0,1.0,1470.0,1.0,7.0,,300.0,1916.0,98103.0,-122.345,1570.0
319,268750.0,1.0,800.0,1.0,,800.0,0.0,1943.0,,-122.336,
320,819900.0,2.75,3150.0,,9.0,3150.0,0.0,2013.0,98052.0,-122.15100000000001,1560.0
321,520000.0,,2030.0,,8.0,2030.0,0.0,1984.0,98027.0,-122.057,2660.0
322,230000.0,2.0,1450.0,1.0,7.0,1450.0,0.0,2003.0,98001.0,-122.25200000000001,1520.0
323,240000.0,,,1.0,,1510.0,0.0,1969.0,98023.0,-122.37100000000001,1510.0
324,232000.0,1.0,1240.0,1.0,,960.0,280.0,1922.0,98146.0,,
325,240500.0,1.0,,1.0,6.0,960.0,280.0,1922.0,98146.0,-122.352,1820.0
326,274975.0,2.5,3030.0,2.0,9.0,3030.0,,1987.0,98077.0,-122.09299999999999,3080.0
327,740000.0,2.0,,1.5,9.0,2050.0,0.0,1922.0,98102.0,-122.319,
328,186375.0,1.0,1000.0,,7.0,1000.0,0.0,1952.0,98166.0,-122.344,1150.0
329,790000.0,2.25,,1.0,9.0,1590.0,780.0,1977.0,98005.0,-122.166,2500.0
330,880000.0,,2800.0,2.0,,1890.0,910.0,1951.0,98105.0,-122.275,2370.0
331,279000.0,1.75,2240.0,2.0,7.0,,0.0,1955.0,98198.0,-122.323,1590.0
332,295000.0,2.0,1810.0,1.0,8.0,,0.0,1991.0,98022.0,,1910.0
333,640000.0,1.0,1070.0,1.0,7.0,1070.0,0.0,1924.0,98103.0,-122.331,1710.0
334,940000.0,2.0,2490.0,2.0,9.0,2490.0,0.0,1968.0,,-122.21700000000001,2770.0
335,260000.0,2.5,1960.0,2.0,7.0,1960.0,0.0,2003.0,98038.0,-122.052,1800.0
336,559900.0,2.75,2930.0,1.0,9.0,1860.0,1070.0,2004.0,98072.0,-122.164,2580.0
337,791500.0,2.0,1510.0,1.5,7.0,1510.0,0.0,1911.0,98103.0,-122.35700000000001,1820.0
338,265000.0,1.75,1420.0,1.0,7.0,1420.0,0.0,1954.0,98133.0,-122.354,1740.0
339,245000.0,1.75,1740.0,1.0,7.0,1740.0,0.0,1954.0,98178.0,-122.22,880.0
340,485000.0,1.75,2560.0,2.0,7.0,,0.0,1962.0,98052.0,-122.09299999999999,2560.0
341,684000.0,,3040.0,2.0,9.0,2420.0,620.0,2010.0,98059.0,-122.15700000000001,3470.0
342,425000.0,1.75,2500.0,1.0,,1300.0,1200.0,,98125.0,-122.32,
343,309600.0,1.75,1275.0,1.0,,1275.0,0.0,1991.0,98070.0,-122.49,1660.0
344,552250.0,2.5,2580.0,2.0,8.0,,0.0,2002.0,98065.0,-121.875,2380.0
345,165000.0,1.0,,1.0,6.0,1000.0,0.0,1943.0,98178.0,-122.24,1020.0
346,239900.0,1.0,1000.0,1.0,6.0,1000.0,,1943.0,98178.0,-122.24,1020.0
347,320000.0,1.0,1070.0,1.0,6.0,1070.0,0.0,1930.0,98059.0,-122.07799999999999,1360.0
348,206600.0,2.0,1390.0,,7.0,1390.0,0.0,1987.0,98030.0,-122.17299999999999,1720.0
349,387000.0,1.75,2500.0,1.0,7.0,1250.0,1250.0,1973.0,,-122.307,2040.0
350,299000.0,0.75,560.0,1.0,,560.0,0.0,1967.0,98014.0,-121.854,1300.0
351,855000.0,2.75,2270.0,2.0,9.0,2270.0,0.0,1965.0,98040.0,-122.22200000000001,2610.0
352,315000.0,1.0,1900.0,,7.0,1300.0,600.0,1954.0,98166.0,-122.337,1940.0
353,437500.0,1.0,990.0,1.0,7.0,790.0,200.0,1907.0,98103.0,-122.353,1930.0
354,252000.0,1.5,1550.0,1.0,7.0,1050.0,500.0,1969.0,98001.0,-122.27,1640.0
355,375000.0,1.75,2200.0,1.0,7.0,1100.0,1100.0,1955.0,98118.0,-122.28,1600.0
356,300000.0,2.5,1910.0,2.0,7.0,1910.0,,2005.0,98038.0,-122.03399999999999,2010.0
357,420000.0,1.0,1750.0,1.5,7.0,1750.0,0.0,1954.0,,-122.137,1750.0
358,900000.0,,1330.0,,,,0.0,1928.0,98033.0,-122.15899999999999,1340.0
359,679900.0,2.5,2440.0,2.0,9.0,1980.0,460.0,2000.0,98116.0,-122.381,1520.0
360,463000.0,2.5,1640.0,2.0,7.0,1640.0,0.0,,,-121.97399999999999,1580.0
361,380000.0,,2760.0,2.0,9.0,2760.0,0.0,,98059.0,,2470.0
362,329500.0,2.5,,2.0,7.0,1820.0,0.0,1994.0,98038.0,-122.029,
363,604950.0,2.5,2110.0,,8.0,,770.0,2013.0,98033.0,-122.184,2040.0
364,795000.0,2.5,3040.0,1.0,8.0,1640.0,1400.0,1966.0,,-122.164,2920.0
365,465000.0,2.0,1840.0,,7.0,,0.0,1994.0,98045.0,-121.709,1380.0
366,673000.0,2.5,2990.0,2.0,9.0,2990.0,0.0,2002.0,98166.0,,2140.0
367,,2.5,3520.0,2.0,10.0,3520.0,0.0,1991.0,98074.0,-122.016,3400.0
368,785000.0,2.75,2440.0,1.0,8.0,1910.0,,1989.0,98075.0,-122.042,2770.0
369,338000.0,3.0,2090.0,,7.0,1370.0,720.0,1986.0,98056.0,-122.182,1810.0
370,280000.0,2.25,1430.0,2.0,7.0,1430.0,0.0,1993.0,98056.0,-122.19,1430.0
371,315000.0,,2180.0,1.0,7.0,1100.0,1080.0,1954.0,98133.0,-122.34100000000001,1810.0
372,530000.0,2.25,2180.0,1.0,7.0,,1080.0,1954.0,98133.0,-122.34100000000001,1810.0
373,380000.0,3.0,3450.0,2.0,9.0,3450.0,0.0,2004.0,98023.0,-122.345,2860.0
374,297000.0,2.25,1450.0,2.0,7.0,,0.0,1994.0,98056.0,-122.189,1650.0
375,730000.0,2.5,,,10.0,3230.0,0.0,2004.0,98075.0,-121.97,3480.0
376,450000.0,1.75,1640.0,1.0,7.0,1110.0,530.0,1940.0,98125.0,,1770.0
377,275000.0,3.0,1590.0,1.0,7.0,1060.0,,1997.0,98038.0,-122.045,1680.0
378,595000.0,2.0,,2.0,7.0,2020.0,0.0,1960.0,98115.0,-122.329,1910.0
379,435000.0,1.5,1300.0,1.5,7.0,1300.0,0.0,,98144.0,-122.307,1590.0
380,270000.0,1.5,1380.0,1.0,6.0,1380.0,0.0,1954.0,98011.0,-122.195,3130.0
381,950000.0,3.0,4040.0,2.0,10.0,3030.0,,1986.0,98077.0,-122.06,3360.0
382,389000.0,,2130.0,2.0,7.0,2130.0,0.0,2001.0,98019.0,-121.959,2300.0
383,560000.0,2.25,2550.0,1.0,8.0,1580.0,970.0,1968.0,98052.0,,2420.0
384,1350000.0,3.5,4800.0,2.0,11.0,3480.0,1320.0,1998.0,98006.0,-122.148,4050.0
385,799000.0,2.25,,2.0,8.0,2510.0,0.0,1969.0,98040.0,-122.226,2450.0
386,365500.0,2.0,1410.0,1.0,7.0,1410.0,,1983.0,98072.0,-122.146,1410.0
387,252350.0,,1650.0,1.0,7.0,1160.0,490.0,1979.0,98058.0,-122.169,1710.0
388,403950.0,2.5,2120.0,2.0,8.0,2120.0,0.0,1993.0,98146.0,-122.365,1880.0
389,385000.0,1.5,2040.0,1.0,7.0,,660.0,,98177.0,-122.35799999999999,1610.0
390,345000.0,,1550.0,1.5,7.0,1550.0,0.0,1957.0,98106.0,-122.35,1450.0
391,490000.0,2.75,1980.0,2.0,9.0,1980.0,0.0,,98008.0,-122.11399999999999,1950.0
392,330000.0,,1600.0,,8.0,1600.0,0.0,2005.0,98019.0,-121.90100000000001,1790.0
393,927000.0,2.75,3300.0,2.0,8.0,3300.0,0.0,1953.0,98004.0,,3180.0
394,1118000.0,2.5,3840.0,2.0,10.0,3840.0,0.0,1983.0,98040.0,-122.213,3600.0
395,,1.0,1220.0,1.0,7.0,1220.0,0.0,1950.0,98028.0,-122.241,2000.0
396,530000.0,2.25,,,7.0,1500.0,1220.0,1958.0,98008.0,-122.118,2110.0
397,365000.0,2.0,1940.0,1.0,8.0,1940.0,0.0,1962.0,98006.0,-122.12899999999999,2000.0
398,378750.0,2.5,2160.0,1.5,7.0,1260.0,900.0,1909.0,98118.0,-122.289,1060.0
399,269900.0,,1530.0,1.5,7.0,,,1968.0,98058.0,-122.15700000000001,1390.0
400,,3.5,1710.0,2.0,8.0,1290.0,420.0,2008.0,98122.0,,1630.0
401,360000.0,,,,7.0,2150.0,1580.0,1974.0,98022.0,-122.022,1880.0
402,352000.0,1.0,940.0,1.0,7.0,940.0,0.0,1937.0,98117.0,-122.385,1560.0
403,437000.0,,1750.0,2.0,8.0,,0.0,1994.0,98045.0,-121.779,2430.0
404,322500.0,2.5,1820.0,2.0,7.0,1820.0,0.0,1994.0,98038.0,-122.03200000000001,1820.0
405,,3.25,1510.0,2.0,9.0,1330.0,180.0,2001.0,98116.0,-122.402,1510.0
406,450000.0,2.0,,,8.0,1290.0,0.0,2001.0,98103.0,-122.344,1290.0
407,278500.0,2.0,1570.0,1.0,7.0,1570.0,0.0,1998.0,,-122.18799999999999,1570.0
408,364950.0,2.5,1930.0,2.0,8.0,1930.0,0.0,,,-122.191,2090.0
409,840000.0,3.5,2840.0,1.0,10.0,2840.0,0.0,1986.0,98038.0,-122.02600000000001,3180.0
410,268000.0,2.5,1550.0,2.0,7.0,1550.0,0.0,1991.0,98031.0,-122.191,
411,517534.0,1.0,833.0,1.0,5.0,833.0,0.0,2006.0,98070.0,-122.48200000000001,1380.0
412,632925.0,2.5,2990.0,2.0,8.0,2990.0,0.0,1978.0,98077.0,-122.095,2990.0
413,577500.0,2.5,2000.0,2.0,9.0,2000.0,0.0,1995.0,,-122.2,2450.0
414,,1.5,2390.0,1.5,7.0,2390.0,0.0,1920.0,98178.0,-122.227,2850.0
415,570000.0,1.75,,1.0,7.0,1530.0,1380.0,,98052.0,-122.164,2520.0
416,563500.0,1.75,2085.0,1.0,7.0,1610.0,,1964.0,98024.0,-121.95,2690.0
417,423000.0,2.25,2200.0,1.0,,1290.0,,1962.0,98133.0,-122.333,1910.0
418,355000.0,2.25,1860.0,2.0,8.0,,0.0,2012.0,98019.0,-121.98200000000001,
419,1550000.0,4.25,6070.0,2.0,12.0,6070.0,0.0,1999.0,98024.0,,4680.0
420,482000.0,1.0,950.0,1.0,7.0,950.0,0.0,1941.0,98103.0,,1320.0
421,625000.0,1.75,1600.0,1.0,7.0,1600.0,0.0,1955.0,98006.0,-122.179,1580.0
422,538000.0,2.5,2250.0,2.0,8.0,2250.0,0.0,,98056.0,-122.169,2360.0
423,380000.0,2.5,2280.0,2.0,8.0,2280.0,0.0,1985.0,98058.0,,2310.0
424,,1.0,940.0,,7.0,940.0,,1909.0,98122.0,-122.30799999999999,1300.0
425,245000.0,2.5,1530.0,1.0,7.0,1030.0,500.0,1996.0,98038.0,-122.046,1850.0
426,310000.0,1.75,2190.0,1.0,7.0,2190.0,,1947.0,98166.0,-122.337,1620.0
427,1300000.0,2.0,2350.0,1.0,8.0,1770.0,,1976.0,98004.0,-122.219,3530.0
428,397000.0,2.0,1440.0,1.0,7.0,,240.0,1971.0,98034.0,-122.2,1460.0
429,365000.0,2.5,2200.0,2.0,8.0,2200.0,,,98058.0,-122.178,2310.0
430,328500.0,3.0,2290.0,2.0,9.0,2290.0,,1990.0,98042.0,-122.156,2290.0
431,988000.0,3.0,4040.0,2.0,11.0,4040.0,0.0,1987.0,98052.0,,3930.0
432,1000000.0,2.5,2610.0,,8.0,1920.0,690.0,,98103.0,-122.33,1810.0
433,237000.0,2.5,1490.0,2.0,7.0,1490.0,0.0,2005.0,98055.0,-122.197,1490.0
434,525000.0,2.5,2450.0,2.0,,2450.0,,2003.0,98011.0,-122.22399999999999,2300.0
435,749000.0,2.5,1710.0,1.0,9.0,,270.0,1976.0,98006.0,-122.164,2140.0
436,722500.0,2.5,4870.0,2.0,10.0,3470.0,1400.0,1983.0,,-122.041,3180.0
437,,2.5,,2.0,10.0,3130.0,0.0,1991.0,98052.0,-122.103,2860.0
438,438000.0,2.0,1270.0,3.0,8.0,1270.0,0.0,2000.0,98115.0,-122.318,1610.0
439,578000.0,1.75,,1.0,8.0,1540.0,580.0,1977.0,98146.0,-122.382,2460.0
440,,1.5,1670.0,,,1670.0,,1954.0,98001.0,-122.255,
441,196000.0,2.25,2070.0,2.0,7.0,2070.0,0.0,1974.0,98001.0,-122.271,1890.0
442,641000.0,1.0,1420.0,1.0,8.0,1070.0,350.0,1953.0,98105.0,-122.275,2400.0
443,350000.0,1.5,1250.0,1.0,6.0,1250.0,,1980.0,98038.0,-121.955,
444,205000.0,1.0,940.0,1.0,7.0,940.0,0.0,1960.0,98032.0,-122.289,1150.0
445,400000.0,1.75,1920.0,1.0,7.0,1920.0,0.0,1968.0,98072.0,-122.08200000000001,1920.0
446,1030000.0,2.5,3545.0,1.0,10.0,2610.0,935.0,2005.0,98027.0,,3630.0
447,505000.0,2.0,1260.0,1.0,7.0,1260.0,0.0,1972.0,98034.0,-122.18,1510.0
448,475000.0,2.5,2340.0,1.0,,,1040.0,,98034.0,-122.211,1930.0
449,520000.0,2.25,2590.0,1.0,,1440.0,1150.0,1977.0,98028.0,-122.262,2580.0
450,1450000.0,4.5,3970.0,2.0,10.0,3260.0,710.0,1977.0,98034.0,-122.258,2610.0
451,333500.0,1.75,1220.0,1.0,7.0,1220.0,0.0,1965.0,,-122.214,1630.0
452,232000.0,1.0,1400.0,1.0,6.0,1400.0,0.0,1976.0,98038.0,-122.029,
453,691100.0,,2360.0,1.0,,1710.0,650.0,1983.0,98006.0,-122.12100000000001,2120.0
454,811000.0,1.75,1870.0,1.0,,1870.0,0.0,1960.0,98040.0,-122.221,1900.0
455,551000.0,2.5,,2.0,9.0,2830.0,0.0,2001.0,98028.0,-122.234,2500.0
456,496500.0,2.5,2260.0,2.0,8.0,2260.0,0.0,1994.0,98072.0,-122.15700000000001,
457,705000.0,3.0,1970.0,2.0,9.0,1770.0,200.0,1980.0,98070.0,-122.43799999999999,2280.0
458,578000.0,2.5,3140.0,1.0,9.0,1770.0,1370.0,1966.0,98055.0,-122.226,2460.0
459,255000.0,1.75,1240.0,1.0,7.0,1240.0,0.0,,98042.0,-122.089,
460,1050000.0,3.5,3450.0,2.0,10.0,3450.0,0.0,2007.0,98006.0,-122.12299999999999,3220.0
461,348000.0,2.25,2570.0,2.0,8.0,2570.0,0.0,,,-122.125,
462,230000.0,,1510.0,2.0,,1510.0,0.0,1985.0,98031.0,-122.167,1570.0
463,359500.0,2.25,2390.0,2.0,9.0,,0.0,1988.0,98023.0,-122.37100000000001,2480.0
464,330000.0,1.0,980.0,1.0,6.0,980.0,0.0,1953.0,98133.0,-122.35700000000001,1220.0
465,80000.0,0.75,,1.0,4.0,430.0,0.0,1912.0,98014.0,-121.90899999999999,1200.0
466,465000.0,1.75,1480.0,1.0,7.0,1480.0,0.0,1954.0,98133.0,-122.353,1480.0
467,325000.0,2.5,1850.0,2.0,8.0,1850.0,0.0,1997.0,98042.0,-122.10700000000001,2100.0
468,340500.0,2.0,2270.0,1.0,7.0,1920.0,350.0,1947.0,98168.0,-122.318,1770.0
469,342500.0,2.5,1810.0,2.0,8.0,1810.0,0.0,1993.0,,-122.042,1810.0
470,290900.0,2.0,1610.0,2.0,6.0,,0.0,1930.0,,-122.266,1310.0
471,868700.0,4.25,3840.0,2.0,,3840.0,0.0,2000.0,98074.0,-122.064,3230.0
472,1199000.0,2.75,4110.0,2.0,9.0,3130.0,980.0,1928.0,98125.0,-122.281,2820.0
473,1150000.0,3.25,4190.0,,11.0,3150.0,1040.0,2000.0,98074.0,-122.066,4300.0
474,,2.75,3390.0,2.0,9.0,3390.0,0.0,2011.0,98074.0,-122.06200000000001,3390.0
475,520000.0,2.25,1890.0,2.0,7.0,1890.0,0.0,2003.0,98029.0,-121.99799999999999,1580.0
476,460000.0,2.5,1610.0,2.0,9.0,1080.0,530.0,2005.0,98118.0,-122.29,1610.0
477,438924.0,1.5,1050.0,1.0,7.0,850.0,200.0,1949.0,98115.0,-122.29,1770.0
478,315000.0,1.0,630.0,1.0,5.0,630.0,0.0,1918.0,98126.0,-122.38,1420.0
479,590000.0,2.75,,1.0,8.0,1780.0,1130.0,1975.0,98033.0,-122.18799999999999,2920.0
480,,1.75,1700.0,,,,850.0,1955.0,98006.0,-122.15299999999999,1620.0
481,328500.0,,1950.0,2.0,9.0,1950.0,0.0,1990.0,98042.0,-122.161,2350.0
482,849950.0,3.0,2990.0,2.0,8.0,2990.0,0.0,1973.0,,-122.17399999999999,2230.0
483,525000.0,1.5,1350.0,1.0,7.0,900.0,450.0,1950.0,98136.0,-122.391,1730.0
484,1385000.0,3.25,4860.0,2.5,9.0,4860.0,0.0,1993.0,98074.0,-122.005,3850.0
485,295000.0,2.5,2160.0,1.0,8.0,1460.0,700.0,1978.0,98023.0,-122.37799999999999,2060.0
486,1067000.0,3.5,,2.0,11.0,3860.0,1000.0,1998.0,98006.0,,3600.0
487,207950.0,,890.0,1.0,6.0,890.0,0.0,1917.0,98118.0,-122.264,
488,699900.0,2.75,2810.0,2.0,,2810.0,0.0,2002.0,98075.0,-121.977,2820.0
489,1280000.0,,3400.0,,8.0,3400.0,0.0,1977.0,98027.0,-122.08200000000001,3080.0
490,,1.5,1580.0,1.0,7.0,,620.0,,98052.0,-122.154,1560.0
491,370000.0,,1680.0,1.0,7.0,1680.0,0.0,1987.0,98055.0,,1680.0
492,232000.0,1.75,1300.0,1.0,7.0,1300.0,0.0,,98042.0,-122.087,1300.0
493,669950.0,2.5,2820.0,2.0,7.0,2380.0,440.0,1960.0,98034.0,-122.215,1910.0
494,397500.0,2.0,1510.0,1.0,7.0,1070.0,,1972.0,98034.0,,1660.0
495,,2.5,1230.0,2.0,,870.0,360.0,2004.0,98112.0,-122.301,
496,725000.0,2.0,2110.0,2.0,9.0,1710.0,400.0,1925.0,98116.0,-122.387,
497,299000.0,2.75,,1.0,7.0,1610.0,1470.0,1958.0,98032.0,-122.28399999999999,2424.0
498,625000.0,1.5,1490.0,1.5,7.0,1190.0,300.0,1900.0,,-122.39,1590.0
499,437500.0,2.5,2120.0,2.0,7.0,2120.0,0.0,2000.0,98065.0,-121.88,2530.0
500,650000.0,2.5,3180.0,2.0,9.0,3180.0,0.0,2003.0,,-121.86399999999999,3030.0
501,,1.0,1490.0,1.0,7.0,860.0,630.0,1929.0,,-122.381,1460.0
502,342000.0,2.0,1930.0,1.0,8.0,1930.0,0.0,,98042.0,-122.15100000000001,2200.0
503,1197350.0,2.5,2770.0,2.0,10.0,2770.0,0.0,1999.0,98033.0,-122.205,
504,280000.0,1.5,1670.0,1.0,7.0,1670.0,,1963.0,98055.0,,1930.0
505,240000.0,1.75,1330.0,1.0,7.0,1330.0,0.0,1993.0,98188.0,-122.281,1450.0
506,529000.0,1.0,1210.0,1.5,7.0,1210.0,,,98107.0,-122.363,1640.0
507,442000.0,,1190.0,1.0,7.0,1030.0,160.0,1941.0,98136.0,-122.385,1690.0
508,615000.0,1.0,1540.0,1.0,,820.0,,1946.0,98119.0,-122.37299999999999,1420.0
509,1485000.0,3.75,4030.0,2.0,10.0,4030.0,0.0,2006.0,98033.0,,2160.0
510,585000.0,1.75,2430.0,1.0,8.0,1580.0,850.0,1981.0,98052.0,-122.11,1980.0
511,480000.0,2.5,2600.0,2.0,8.0,2600.0,,2005.0,98059.0,-122.139,
512,,3.5,4410.0,2.0,9.0,4410.0,0.0,1990.0,98053.0,-122.01799999999999,2900.0
513,290000.0,1.0,1330.0,1.5,7.0,1330.0,0.0,1949.0,98133.0,-122.34700000000001,1220.0
514,615000.0,1.75,1900.0,1.0,7.0,,950.0,1951.0,98116.0,-122.39299999999999,1770.0
515,300000.0,1.0,1100.0,1.0,7.0,1100.0,0.0,1950.0,98133.0,-122.339,1460.0
516,308000.0,1.0,1980.0,1.5,6.0,1580.0,400.0,1932.0,,-122.225,1860.0
517,750000.0,2.5,2400.0,,9.0,2400.0,0.0,2001.0,98033.0,-122.17299999999999,
518,2250000.0,2.25,4760.0,2.5,9.0,3390.0,1370.0,1916.0,98112.0,-122.285,2950.0
519,,3.25,3180.0,2.0,10.0,3180.0,0.0,2005.0,98059.0,-122.084,2200.0
520,288000.0,1.0,1190.0,1.0,6.0,,0.0,1958.0,,-122.177,1190.0
521,190000.0,1.0,630.0,1.0,6.0,630.0,,1943.0,98178.0,-122.221,1470.0
522,515000.0,3.0,2530.0,1.0,8.0,1520.0,1010.0,2005.0,98133.0,-122.34100000000001,2290.0
523,235000.0,1.5,1690.0,1.0,5.0,1690.0,0.0,1930.0,98055.0,-122.215,1690.0
524,275000.0,1.0,940.0,,6.0,940.0,0.0,1951.0,,-122.374,
525,727500.0,2.0,1240.0,1.0,7.0,1240.0,0.0,1952.0,98004.0,-122.193,1380.0
526,650000.0,2.5,3040.0,2.0,7.0,3040.0,0.0,2003.0,98053.0,-122.039,2740.0
527,1600000.0,5.0,,2.0,11.0,6050.0,0.0,2001.0,98024.0,,
528,365000.0,1.0,1590.0,1.5,6.0,1590.0,0.0,1944.0,98125.0,-122.305,1320.0
529,662000.0,1.75,2500.0,1.0,9.0,2500.0,0.0,1984.0,98052.0,,
530,270500.0,2.5,1780.0,1.0,7.0,,460.0,1978.0,98038.0,-122.056,1680.0
531,200000.0,1.5,1360.0,2.0,7.0,1360.0,0.0,1978.0,98092.0,-122.19,1360.0
532,970000.0,3.25,4740.0,,10.0,4740.0,0.0,1987.0,98075.0,-122.071,3340.0
533,,1.5,1010.0,1.0,7.0,1010.0,0.0,1962.0,98198.0,,1400.0
534,204000.0,,,1.0,6.0,1040.0,0.0,,98010.0,-122.021,1580.0
535,358000.0,2.25,1610.0,2.0,7.0,,0.0,,98058.0,-122.161,1780.0
536,452000.0,1.75,1570.0,1.0,7.0,,0.0,1979.0,98011.0,-122.197,1870.0
537,595000.0,2.0,1510.0,1.0,7.0,1010.0,500.0,,98103.0,-122.345,1920.0
538,,2.0,1360.0,1.0,,1360.0,,,98042.0,,1360.0
539,346900.0,,1970.0,2.0,8.0,,0.0,1999.0,98055.0,,2230.0
540,2125000.0,2.5,5403.0,2.0,12.0,5403.0,0.0,1976.0,98166.0,-122.348,
541,280000.0,,,2.0,7.0,1560.0,0.0,2003.0,98056.0,-122.186,1560.0
542,318888.0,1.75,2320.0,1.0,8.0,,50.0,1973.0,98032.0,-122.28,
543,530000.0,2.25,,1.0,8.0,2120.0,,1967.0,98075.0,-122.009,2480.0
544,375000.0,2.25,,2.0,8.0,2120.0,,1983.0,98031.0,-122.169,2120.0
545,910000.0,2.5,3350.0,2.0,11.0,3350.0,0.0,,98052.0,-122.131,
546,782000.0,2.5,2380.0,2.0,10.0,2380.0,0.0,,,-122.116,2560.0
547,259950.0,,1070.0,2.0,9.0,720.0,350.0,2008.0,98106.0,-122.35700000000001,1070.0
548,315000.0,2.75,2300.0,1.0,7.0,1560.0,740.0,1979.0,98058.0,-122.16,1870.0
549,215000.0,1.0,1320.0,1.0,6.0,1320.0,0.0,1943.0,98168.0,-122.3,1190.0
550,705000.0,1.75,2180.0,1.0,7.0,1140.0,1040.0,,98040.0,-122.24799999999999,2180.0
551,1450000.0,3.0,4380.0,2.0,,,800.0,1952.0,98199.0,-122.411,3080.0
552,451000.0,1.75,1790.0,2.0,7.0,1790.0,0.0,1949.0,98155.0,-122.305,1520.0
553,261000.0,1.0,,1.0,6.0,750.0,0.0,1943.0,98055.0,-122.198,1340.0
554,396000.0,1.5,1300.0,1.0,7.0,1300.0,0.0,1956.0,98028.0,-122.256,1570.0
